ativo_principal;ticker_call;ticker_put;strike;expiracao
ANIM3;ANIMK450;ANIMW450;4,45;18/11/2026
ANIM3;ANIMK550;ANIMW550;5,45;18/11/2026
ANIM3;ANIML150;ANIMX150;1,45;18/12/2025
ANIM3;ANIML200;ANIMX200;1,95;18/12/2025
ANIM3;ANIMB20;ANIMN20;1,95;19/02/2026
ANIM3;ANIMC200;ANIMO200;1,95;19/03/2026
ANIM3;ANIMH20;ANIMT20;1,95;20/08/2026
ANIM3;ANIMK200;ANIMW200;1,95;20/11/2025
ARML3;ARMLA50;ARMLM50;4,94;14/01/2027
ARML3;ARMLE50;ARMLQ50;4,94;14/05/2026
ARML3;ARMLH500;ARMLT500;4,94;14/08/2025
ARML3;ARMLA500;ARMLM500;4,94;15/01/2026
ARML3;ARMLJ50;ARMLV50;4,94;15/10/2026
ARML3;ARMLD500;ARMLP500;4,94;16/04/2026
ARML3;ARMLG50;ARMLS50;4,94;16/07/2026
ARML3;ARMLJ500;ARMLV500;4,94;16/10/2025
ARML3;ARMLG500;ARMLS500;4,94;17/07/2025
ARML3;ARMLI50;ARMLU50;4,94;17/09/2026
ARML3;ARMLL50;ARMLX50;4,94;17/12/2026
ARML3;ARMLB50;ARMLN50;4,94;18/02/2027
ARML3;ARMLF50;ARMLR50;4,94;18/06/2026
ARML3;ARMLI500;ARMLU500;4,94;18/09/2025
ARML3;ARMLK50;ARMLW50;4,94;18/11/2026
ARML3;ARMLL500;ARMLX500;4,94;18/12/2025
ARML3;ARMLB500;ARMLN500;4,94;19/02/2026
ARML3;ARMLC50;ARMLO50;4,94;19/03/2026
ARML3;ARMLH50;ARMLT50;4,94;20/08/2026
ARML3;ARMLK500;ARMLW500;4,94;20/11/2025
ASAI3;ASAIA60;ASAIM60;5,99;14/01/2027
ASAI3;ASAIE600;ASAIQ600;5,99;14/05/2026
ASAI3;ASAIA600;ASAIM600;5,99;15/01/2026
ASAI3;ASAIJ60;ASAIV60;5,99;15/10/2026
ASAI3;ASAID600;ASAIP600;5,99;16/04/2026
ASAI3;ASAIG60;ASAIS60;5,99;16/07/2026
ASAI3;ASAIJ600;ASAIV600;5,99;16/10/2025
ASAI3;ASAIJ157;ASAIV157;15,74;16/10/2025
ASAI3;ASAIG600;ASAIS600;5,99;17/07/2025
ASAI3;ASAIG660;ASAIS660;6,59;17/07/2025
ASAI3;ASAIG760;ASAIS760;7,59;17/07/2025
ASAI3;ASAIG860;ASAIS860;8,59;17/07/2025
ASAI3;ASAII60;ASAIU60;5,99;17/09/2026
ASAI3;ASAIL60;ASAIX60;5,99;17/12/2026
ASAI3;ASAIB60;ASAIN60;5,99;18/02/2027
ASAI3;ASAIF600;ASAIR600;5,99;18/06/2026
ASAI3;ASAII600;ASAIU600;5,99;18/09/2025
ASAI3;ASAIK60;ASAIW60;5,99;18/11/2026
ASAI3;ASAIL600;ASAIX600;5,99;18/12/2025
ASAI3;ASAIB600;ASAIN600;5,99;19/02/2026
ASAI3;ASAIC60;ASAIO60;5,99;19/03/2026
ASAI3;ASAIH600;ASAIT600;5,99;20/08/2026
ASAI3;ASAIK600;ASAIW600;5,99;20/11/2025
AURE1;AUREH910;AURET910;10,93;14/08/2025
AURE1;AUREH913;AURET913;12,93;14/08/2025
AURE3;AUREA100;AUREM100;9,94;14/01/2027
AURE3;AUREA110;AUREM110;10,94;14/01/2027
AURE3;AUREA120;AUREM120;11,94;14/01/2027
AURE3;AUREE800;AUREQ800;7,94;14/05/2026
AURE3;AUREH800;AURET800;7,94;14/08/2025
AURE3;AUREA800;AUREM800;7,94;15/01/2026
AURE3;AUREJ80;AUREV80;7,94;15/10/2026
AURE3;AURED80;AUREP80;7,94;16/04/2026
AURE3;AUREG80;AURES80;7,94;16/07/2026
AURE3;AUREJ800;AUREV800;7,94;16/10/2025
AURE3;AUREG750;AURES750;7,44;17/07/2025
AURE3;AUREG790;AURES790;7,84;17/07/2025
AURE3;AUREG800;AURES800;7,94;17/07/2025
AURE3;AUREG810;AURES810;8,04;17/07/2025
AURE3;AUREI80;AUREU80;7,94;17/09/2026
AURE3;AUREL100;AUREX100;9,94;17/12/2026
AURE3;AUREL110;AUREX110;10,94;17/12/2026
AURE3;AUREL120;AUREX120;11,94;17/12/2026
AURE3;AUREB799;AUREN799;7,94;18/02/2027
AURE3;AUREF80;AURER80;7,94;18/06/2026
AURE3;AUREI800;AUREU800;7,94;18/09/2025
AURE3;AUREK80;AUREW80;7,94;18/11/2026
AURE3;AUREL114;AUREX114;11,34;18/12/2025
AURE3;AUREL173;AUREX173;16,84;18/12/2025
AURE3;AUREL283;AUREX283;27,84;18/12/2025
AURE3;AUREB80;AUREN80;7,94;19/02/2026
AURE3;AUREC80;AUREO80;7,94;19/03/2026
AURE3;AUREH80;AURET80;7,94;20/08/2026
AURE3;AUREK800;AUREW800;7,94;20/11/2025
AZUL4;AZULA499;AZULM499;5,00;14/01/2027
AZUL4;AZULE499;AZULQ499;5,00;14/05/2026
AZUL4;AZULH465;AZULT465;4,65;14/08/2025
AZUL4;AZULH470;AZULT470;4,70;14/08/2025
AZUL4;AZULH475;AZULT475;4,75;14/08/2025
AZUL4;AZULH480;AZULT480;4,80;14/08/2025
AZUL4;AZULH485;AZULT485;4,85;14/08/2025
AZUL4;AZULH490;AZULT490;4,90;14/08/2025
AZUL4;AZULH495;AZULT495;4,95;14/08/2025
AZUL4;AZULH500;AZULT500;5,00;14/08/2025
AZUL4;AZULH510;AZULT510;5,10;14/08/2025
AZUL4;AZULH520;AZULT520;5,20;14/08/2025
AZUL4;AZULH530;AZULT530;5,30;14/08/2025
AZUL4;AZULH540;AZULT540;5,40;14/08/2025
AZUL4;AZULH550;AZULT550;5,50;14/08/2025
AZUL4;AZULH560;AZULT560;5,60;14/08/2025
AZUL4;AZULH570;AZULT570;5,70;14/08/2025
AZUL4;AZULA500;AZULM500;5,00;15/01/2026
AZUL4;AZULJ50;AZULV50;5,00;15/10/2026
AZUL4;AZULD500;AZULP500;5,00;16/04/2026
AZUL4;AZULG800;AZULS800;8,00;16/07/2026
AZUL4;AZULG100;AZULS100;10,00;16/07/2026
AZUL4;AZULJ500;AZULV500;5,00;16/10/2025
AZUL4;AZULG700;AZULS700;0,70;17/07/2025
AZUL4;AZULG170;AZULS170;1,70;17/07/2025
AZUL4;AZULG300;AZULS300;3,00;17/07/2025
AZUL4;AZULG305;AZULS305;3,05;17/07/2025
AZUL4;AZULG310;AZULS310;3,10;17/07/2025
AZUL4;AZULG315;AZULS315;3,15;17/07/2025
AZUL4;AZULG320;AZULS320;3,20;17/07/2025
AZUL4;AZULG325;AZULS325;3,25;17/07/2025
AZUL4;AZULG330;AZULS330;3,30;17/07/2025
AZUL4;AZULG335;AZULS335;3,35;17/07/2025
AZUL4;AZULG340;AZULS340;3,40;17/07/2025
AZUL4;AZULG345;AZULS345;3,45;17/07/2025
AZUL4;AZULG350;AZULS350;3,50;17/07/2025
AZUL4;AZULG355;AZULS355;3,55;17/07/2025
AZUL4;AZULG360;AZULS360;3,60;17/07/2025
AZUL4;AZULG365;AZULS365;3,65;17/07/2025
AZUL4;AZULG370;AZULS370;3,70;17/07/2025
AZUL4;AZULG470;AZULS470;4,70;17/07/2025
AZUL4;AZULG580;AZULS580;5,80;17/07/2025
AZUL4;AZULG660;AZULS660;6,60;17/07/2025
AZUL4;AZULG780;AZULS780;7,80;17/07/2025
AZUL4;AZULG860;AZULS860;8,60;17/07/2025
AZUL4;AZULG960;AZULS960;9,60;17/07/2025
AZUL4;AZULG220;AZULS220;22,00;17/07/2025
AZUL4;AZULI50;AZULU50;5,00;17/09/2026
AZUL4;AZULL60;AZULX60;6,00;17/12/2026
AZUL4;AZULB2;AZULN2;4,00;18/02/2027
AZUL4;AZULB1;AZULN1;5,00;18/02/2027
AZUL4;AZULB700;AZULN700;7,00;18/02/2027
AZUL4;AZULB90;AZULN90;9,00;18/02/2027
AZUL4;AZULF500;AZULR500;5,00;18/06/2026
AZUL4;AZULI465;AZULU465;4,65;18/09/2025
AZUL4;AZULI470;AZULU470;4,70;18/09/2025
AZUL4;AZULI475;AZULU475;4,75;18/09/2025
AZUL4;AZULI480;AZULU480;4,80;18/09/2025
AZUL4;AZULI485;AZULU485;4,85;18/09/2025
AZUL4;AZULI490;AZULU490;4,90;18/09/2025
AZUL4;AZULI495;AZULU495;4,95;18/09/2025
AZUL4;AZULI500;AZULU500;5,00;18/09/2025
AZUL4;AZULI510;AZULU510;5,10;18/09/2025
AZUL4;AZULI520;AZULU520;5,20;18/09/2025
AZUL4;AZULI530;AZULU530;5,30;18/09/2025
AZUL4;AZULI540;AZULU540;5,40;18/09/2025
AZUL4;AZULI550;AZULU550;5,50;18/09/2025
AZUL4;AZULI560;AZULU560;5,60;18/09/2025
AZUL4;AZULI570;AZULU570;5,70;18/09/2025
AZUL4;AZULK50;AZULW50;5,00;18/11/2026
AZUL4;AZULL220;AZULX220;22,00;18/12/2025
AZUL4;AZULB499;AZULN499;5,00;19/02/2026
AZUL4;AZULC500;AZULO500;5,00;19/03/2026
AZUL4;AZULH50;AZULT50;5,00;20/08/2026
AZUL4;AZULK500;AZULW500;5,00;20/11/2025
AZZA3;AZZAA32;AZZAM32;32,00;14/01/2027
AZZA3;AZZAA800;AZZAM800;80,00;14/01/2027
AZZA3;AZZAA830;AZZAM830;83,00;14/01/2027
AZZA3;AZZAE320;AZZAQ320;32,00;14/05/2026
AZZA3;AZZAA320;AZZAM320;32,00;15/01/2026
AZZA3;AZZAJ320;AZZAV320;32,00;15/10/2026
AZZA3;AZZAD32;AZZAP32;32,00;16/04/2026
AZZA3;AZZAG320;AZZAS320;32,00;16/07/2026
AZZA3;AZZAG430;AZZAS430;43,01;17/07/2025
AZZA3;AZZAG432;AZZAS432;43,26;17/07/2025
AZZA3;AZZAG440;AZZAS440;43,51;17/07/2025
AZZA3;AZZAG437;AZZAS437;43,76;17/07/2025
AZZA3;AZZAG44;AZZAS44;44,01;17/07/2025
AZZA3;AZZAG470;AZZAS470;47,01;17/07/2025
AZZA3;AZZAG500;AZZAS500;49,51;17/07/2025
AZZA3;AZZAG655;AZZAS655;65,51;17/07/2025
AZZA3;AZZAI320;AZZAU320;32,00;17/09/2026
AZZA3;AZZAL45;AZZAX45;45,00;17/12/2026
AZZA3;AZZAL800;AZZAX800;80,00;17/12/2026
AZZA3;AZZAL830;AZZAX830;83,00;17/12/2026
AZZA3;AZZAB319;AZZAN319;32,00;18/02/2027
AZZA3;AZZAB800;AZZAN800;80,00;18/02/2027
AZZA3;AZZAB830;AZZAN830;83,00;18/02/2027
AZZA3;AZZAK320;AZZAW320;32,00;18/11/2026
AZZA3;AZZAK800;AZZAW800;80,00;18/11/2026
AZZA3;AZZAK830;AZZAW830;83,00;18/11/2026
AZZA3;AZZAL320;AZZAX320;32,00;18/12/2025
AZZA3;AZZAB32;AZZAN32;32,00;19/02/2026
AZZA3;AZZAC32;AZZAO32;32,00;19/03/2026
AZZA3;AZZAH640;AZZAT640;63,51;20/08/2026
AZZA3;AZZAH650;AZZAT650;64,51;20/08/2026
AZZA3;AZZAH110;AZZAT110;109,51;20/08/2026
AZZA3;AZZAH120;AZZAT120;119,51;20/08/2026
AZZA3;AZZAK425;AZZAW425;42,01;20/11/2025
B3SA3;B3SAA100;B3SAM100;9,89;14/01/2027
B3SA3;B3SAE160;B3SAQ160;15,67;14/05/2026
B3SA3;B3SAH890;B3SAT890;8,79;14/08/2025
B3SA3;B3SAH900;B3SAT900;8,89;14/08/2025
B3SA3;B3SAH910;B3SAT910;8,99;14/08/2025
B3SA3;B3SAH920;B3SAT920;9,09;14/08/2025
B3SA3;B3SAH940;B3SAT940;9,29;14/08/2025
B3SA3;B3SAH960;B3SAT960;9,49;14/08/2025
B3SA3;B3SAH970;B3SAT970;9,59;14/08/2025
B3SA3;B3SAH980;B3SAT980;9,69;14/08/2025
B3SA3;B3SAH990;B3SAT990;9,79;14/08/2025
B3SA3;B3SAH100;B3SAT100;9,89;14/08/2025
B3SA3;B3SAH102;B3SAT102;10,14;14/08/2025
B3SA3;B3SAH105;B3SAT105;10,39;14/08/2025
B3SA3;B3SAH110;B3SAT110;10,89;14/08/2025
B3SA3;B3SAH112;B3SAT112;11,14;14/08/2025
B3SA3;B3SAH115;B3SAT115;11,39;14/08/2025
B3SA3;B3SAH117;B3SAT117;11,64;14/08/2025
B3SA3;B3SAH120;B3SAT120;11,89;14/08/2025
B3SA3;B3SAH125;B3SAT125;12,39;14/08/2025
B3SA3;B3SAH132;B3SAT132;13,14;14/08/2025
B3SA3;B3SAH140;B3SAT140;13,89;14/08/2025
B3SA3;B3SAA12;B3SAM12;12,34;15/01/2026
B3SA3;B3SAA215;B3SAM215;21,34;15/01/2026
B3SA3;B3SAA220;B3SAM220;21,84;15/01/2026
B3SA3;B3SAJ14;B3SAV14;13,89;15/10/2026
B3SA3;B3SAJ15;B3SAV15;14,89;15/10/2026
B3SA3;B3SAJ16;B3SAV16;15,89;15/10/2026
B3SA3;B3SAD959;B3SAP959;9,26;16/04/2026
B3SA3;B3SAD185;B3SAP185;18,26;16/04/2026
B3SA3;B3SAG100;B3SAS100;9,89;16/07/2026
B3SA3;B3SAJ803;B3SAV803;7,92;16/10/2025
B3SA3;B3SAJ128;B3SAV128;12,72;16/10/2025
B3SA3;B3SAJ150;B3SAV150;14,47;16/10/2025
B3SA3;B3SAJ160;B3SAV160;15,47;16/10/2025
B3SA3;B3SAJ158;B3SAV158;15,72;16/10/2025
B3SA3;B3SAJ163;B3SAV163;16,22;16/10/2025
B3SA3;B3SAJ17;B3SAV17;16,47;16/10/2025
B3SA3;B3SAG618;B3SAS618;6,07;17/07/2025
B3SA3;B3SAG818;B3SAS818;8,07;17/07/2025
B3SA3;B3SAG928;B3SAS928;9,17;17/07/2025
B3SA3;B3SAG938;B3SAS938;9,27;17/07/2025
B3SA3;B3SAG948;B3SAS948;9,37;17/07/2025
B3SA3;B3SAG958;B3SAS958;9,47;17/07/2025
B3SA3;B3SAG968;B3SAS968;9,57;17/07/2025
B3SA3;B3SAG978;B3SAS978;9,67;17/07/2025
B3SA3;B3SAG988;B3SAS988;9,77;17/07/2025
B3SA3;B3SAG998;B3SAS998;9,87;17/07/2025
B3SA3;B3SAG102;B3SAS102;10,12;17/07/2025
B3SA3;B3SAG104;B3SAS104;10,37;17/07/2025
B3SA3;B3SAG10;B3SAS10;10,87;17/07/2025
B3SA3;B3SAG112;B3SAS112;11,12;17/07/2025
B3SA3;B3SAG115;B3SAS115;11,37;17/07/2025
B3SA3;B3SAG117;B3SAS117;11,62;17/07/2025
B3SA3;B3SAG119;B3SAS119;11,87;17/07/2025
B3SA3;B3SAG122;B3SAS122;12,12;17/07/2025
B3SA3;B3SAG124;B3SAS124;12,37;17/07/2025
B3SA3;B3SAG129;B3SAS129;12,87;17/07/2025
B3SA3;B3SAG132;B3SAS132;13,12;17/07/2025
B3SA3;B3SAG134;B3SAS134;13,37;17/07/2025
B3SA3;B3SAG16;B3SAS16;15,37;17/07/2025
B3SA3;B3SAG180;B3SAS180;17,37;17/07/2025
B3SA3;B3SAI100;B3SAU100;9,89;17/09/2026
B3SA3;B3SAL112;B3SAX112;11,09;17/12/2026
B3SA3;B3SAL13;B3SAX13;12,84;17/12/2026
B3SA3;B3SAL140;B3SAX140;13,84;17/12/2026
B3SA3;B3SAL150;B3SAX150;14,84;17/12/2026
B3SA3;B3SAL160;B3SAX160;15,84;17/12/2026
B3SA3;B3SAB140;B3SAN140;13,89;18/02/2027
B3SA3;B3SAB15;B3SAN15;14,89;18/02/2027
B3SA3;B3SAB160;B3SAN160;15,89;18/02/2027
B3SA3;B3SAF112;B3SAR112;11,17;18/06/2026
B3SA3;B3SAF115;B3SAR115;11,42;18/06/2026
B3SA3;B3SAF14;B3SAR14;13,67;18/06/2026
B3SA3;B3SAF15;B3SAR15;14,67;18/06/2026
B3SA3;B3SAF160;B3SAR160;15,67;18/06/2026
B3SA3;B3SAI799;B3SAU799;7,88;18/09/2025
B3SA3;B3SAI939;B3SAU939;9,28;18/09/2025
B3SA3;B3SAI949;B3SAU949;9,38;18/09/2025
B3SA3;B3SAI959;B3SAU959;9,48;18/09/2025
B3SA3;B3SAI969;B3SAU969;9,58;18/09/2025
B3SA3;B3SAI979;B3SAU979;9,68;18/09/2025
B3SA3;B3SAI989;B3SAU989;9,78;18/09/2025
B3SA3;B3SAI999;B3SAU999;9,88;18/09/2025
B3SA3;B3SAI112;B3SAU112;11,13;18/09/2025
B3SA3;B3SAI114;B3SAU114;11,38;18/09/2025
B3SA3;B3SAI117;B3SAU117;11,63;18/09/2025
B3SA3;B3SAI119;B3SAU119;11,88;18/09/2025
B3SA3;B3SAI122;B3SAU122;12,13;18/09/2025
B3SA3;B3SAI124;B3SAU124;12,38;18/09/2025
B3SA3;B3SAI127;B3SAU127;12,63;18/09/2025
B3SA3;B3SAI129;B3SAU129;12,88;18/09/2025
B3SA3;B3SAI132;B3SAU132;13,13;18/09/2025
B3SA3;B3SAI134;B3SAU134;13,38;18/09/2025
B3SA3;B3SAI137;B3SAU137;13,63;18/09/2025
B3SA3;B3SAI139;B3SAU139;13,88;18/09/2025
B3SA3;B3SAI159;B3SAU159;15,88;18/09/2025
B3SA3;B3SAK100;B3SAW100;9,89;18/11/2026
B3SA3;B3SAL104;B3SAX104;10,34;18/12/2025
B3SA3;B3SAL111;B3SAX111;11,09;18/12/2025
B3SA3;B3SAL114;B3SAX114;11,34;18/12/2025
B3SA3;B3SAL130;B3SAX130;12,84;18/12/2025
B3SA3;B3SAL132;B3SAX132;13,09;18/12/2025
B3SA3;B3SAL134;B3SAX134;13,34;18/12/2025
B3SA3;B3SAB992;B3SAN992;9,81;19/02/2026
B3SA3;B3SAB111;B3SAN111;11,06;19/02/2026
B3SA3;B3SAB130;B3SAN130;12,56;19/02/2026
B3SA3;B3SAB170;B3SAN170;16,56;19/02/2026
B3SA3;B3SAB180;B3SAN180;17,56;19/02/2026
B3SA3;B3SAC930;B3SAO930;9,19;19/03/2026
B3SA3;B3SAC10;B3SAO10;9,89;19/03/2026
B3SA3;B3SAC145;B3SAO145;14,39;19/03/2026
B3SA3;B3SAC157;B3SAO157;15,64;19/03/2026
B3SA3;B3SAH10;B3SAT10;9,89;20/08/2026
B3SA3;B3SAK108;B3SAW108;10,71;20/11/2025
B3SA3;B3SAK120;B3SAW120;11,96;20/11/2025
B3SA3;B3SAK138;B3SAW138;13,71;20/11/2025
BABA9;BABAA19;BABAM19;18,65;14/01/2027
BABA9;BABAE190;BABAQ190;18,65;14/05/2026
BABA9;BABAH190;BABAT190;18,65;14/08/2025
BABA9;BABAA190;BABAM190;18,65;15/01/2026
BABA9;BABAJ19;BABAV19;18,65;15/10/2026
BABA9;BABAD190;BABAP190;18,65;16/04/2026
BABA9;BABAG19;BABAS19;18,65;16/07/2026
BABA9;BABAJ190;BABAV190;18,65;16/10/2025
BABA9;BABAG185;BABAS185;18,15;17/07/2025
BABA9;BABAG187;BABAS187;18,40;17/07/2025
BABA9;BABAG190;BABAS190;18,65;17/07/2025
BABA9;BABAG192;BABAS192;18,90;17/07/2025
BABA9;BABAG195;BABAS195;19,15;17/07/2025
BABA9;BABAI19;BABAU19;18,65;17/09/2026
BABA9;BABAL19;BABAX19;18,65;17/12/2026
BABA9;BABAB189;BABAN189;18,65;18/02/2027
BABA9;BABAF190;BABAR190;18,65;18/06/2026
BABA9;BABAI190;BABAU190;18,65;18/09/2025
BABA9;BABAK19;BABAW19;18,65;18/11/2026
BABA9;BABAL190;BABAX190;18,65;18/12/2025
BABA9;BABAB19;BABAN19;18,65;19/02/2026
BABA9;BABAC19;BABAO19;18,65;19/03/2026
BABA9;BABAH19;BABAT19;18,65;20/08/2026
BABA9;BABAK190;BABAW190;18,65;20/11/2025
BBAS3;BBASA151;BBASM151;14,27;14/01/2027
BBAS3;BBASA181;BBASM181;17,27;14/01/2027
BBAS3;BBASA211;BBASM211;20,27;14/01/2027
BBAS3;BBASA281;BBASM281;27,27;14/01/2027
BBAS3;BBASA301;BBASM301;29,27;14/01/2027
BBAS3;BBASE274;BBASQ274;26,34;14/05/2026
BBAS3;BBASH240;BBAST240;23,08;14/08/2025
BBAS3;BBASH580;BBAST580;24,83;14/08/2025
BBAS3;BBASH890;BBAST890;88,08;14/08/2025
BBAS3;BBASH895;BBAST895;88,58;14/08/2025
BBAS3;BBASH900;BBAST900;89,08;14/08/2025
BBAS3;BBASH905;BBAST905;89,58;14/08/2025
BBAS3;BBASH910;BBAST910;90,08;14/08/2025
BBAS3;BBASH915;BBAST915;90,58;14/08/2025
BBAS3;BBASH920;BBAST920;91,08;14/08/2025
BBAS3;BBASH930;BBAST930;92,08;14/08/2025
BBAS3;BBASH935;BBAST935;92,58;14/08/2025
BBAS3;BBASH940;BBAST940;93,08;14/08/2025
BBAS3;BBASH945;BBAST945;93,58;14/08/2025
BBAS3;BBASH955;BBAST955;94,58;14/08/2025
BBAS3;BBASA25;BBASM25;9,31;15/01/2026
BBAS3;BBASA349;BBASM349;14,31;15/01/2026
BBAS3;BBASA45;BBASM45;19,31;15/01/2026
BBAS3;BBASA268;BBASM268;24,81;15/01/2026
BBAS3;BBASJ260;BBASV260;24,61;15/10/2026
BBAS3;BBASJ270;BBASV270;25,61;15/10/2026
BBAS3;BBASJ273;BBASV273;25,86;15/10/2026
BBAS3;BBASJ280;BBASV280;26,61;15/10/2026
BBAS3;BBASJ290;BBASV290;27,61;15/10/2026
BBAS3;BBASJ300;BBASV300;28,61;15/10/2026
BBAS3;BBASJ358;BBASV358;34,36;15/10/2026
BBAS3;BBASJ388;BBASV388;37,36;15/10/2026
BBAS3;BBASG144;BBASS144;12,35;16/07/2026
BBAS3;BBASJ320;BBASV320;12,32;16/10/2025
BBAS3;BBASJ172;BBASV172;16,32;16/10/2025
BBAS3;BBASJ660;BBASV660;29,32;16/10/2025
BBAS3;BBASG212;BBASS212;20,33;17/07/2025
BBAS3;BBASG222;BBASS222;21,33;17/07/2025
BBAS3;BBASG237;BBASS237;22,83;17/07/2025
BBAS3;BBASG260;BBASS260;25,08;17/07/2025
BBAS3;BBASG280;BBASS280;27,08;17/07/2025
BBAS3;BBASG287;BBASS287;27,83;17/07/2025
BBAS3;BBASG290;BBASS290;28,08;17/07/2025
BBAS3;BBASG296;BBASS296;29,33;17/07/2025
BBAS3;BBASG310;BBASS310;30,08;17/07/2025
BBAS3;BBASG312;BBASS312;30,33;17/07/2025
BBAS3;BBASG315;BBASS315;30,58;17/07/2025
BBAS3;BBASG321;BBASS321;31,83;17/07/2025
BBAS3;BBASI260;BBASU260;24,52;17/09/2026
BBAS3;BBASI275;BBASU275;26,02;17/09/2026
BBAS3;BBASI360;BBASU360;34,52;17/09/2026
BBAS3;BBASL151;BBASX151;14,27;17/12/2026
BBAS3;BBASL181;BBASX181;17,27;17/12/2026
BBAS3;BBASL211;BBASX211;20,27;17/12/2026
BBAS3;BBASL251;BBASX251;24,27;17/12/2026
BBAS3;BBASL280;BBASX280;26,52;17/12/2026
BBAS3;BBASL281;BBASX281;27,27;17/12/2026
BBAS3;BBASL301;BBASX301;29,27;17/12/2026
BBAS3;BBASB270;BBASN270;26,08;18/02/2027
BBAS3;BBASC272;BBASO272;26,89;18/03/2027
BBAS3;BBASF60;BBASR60;57,94;18/06/2026
BBAS3;BBASI190;BBASU190;18,68;18/09/2025
BBAS3;BBASI192;BBASU192;18,93;18/09/2025
BBAS3;BBASI195;BBASU195;19,18;18/09/2025
BBAS3;BBASI197;BBASU197;19,43;18/09/2025
BBAS3;BBASI200;BBASU200;19,68;18/09/2025
BBAS3;BBASI202;BBASU202;19,93;18/09/2025
BBAS3;BBASI205;BBASU205;20,18;18/09/2025
BBAS3;BBASI207;BBASU207;20,43;18/09/2025
BBAS3;BBASI210;BBASU210;20,68;18/09/2025
BBAS3;BBASI212;BBASU212;20,93;18/09/2025
BBAS3;BBASI215;BBASU215;21,18;18/09/2025
BBAS3;BBASI217;BBASU217;21,43;18/09/2025
BBAS3;BBASI220;BBASU220;21,68;18/09/2025
BBAS3;BBASI222;BBASU222;21,93;18/09/2025
BBAS3;BBASI225;BBASU225;22,18;18/09/2025
BBAS3;BBASI227;BBASU227;22,43;18/09/2025
BBAS3;BBASI230;BBASU230;22,68;18/09/2025
BBAS3;BBASI232;BBASU232;22,93;18/09/2025
BBAS3;BBASI235;BBASU235;23,18;18/09/2025
BBAS3;BBASI245;BBASU245;23,43;18/09/2025
BBAS3;BBASI240;BBASU240;23,68;18/09/2025
BBAS3;BBASI242;BBASU242;23,93;18/09/2025
BBAS3;BBASI24;BBASU24;24,18;18/09/2025
BBAS3;BBASI247;BBASU247;24,43;18/09/2025
BBAS3;BBASI250;BBASU250;24,68;18/09/2025
BBAS3;BBASI252;BBASU252;24,93;18/09/2025
BBAS3;BBASI255;BBASU255;25,18;18/09/2025
BBAS3;BBASI257;BBASU257;25,43;18/09/2025
BBAS3;BBASI26;BBASU26;25,68;18/09/2025
BBAS3;BBASI262;BBASU262;25,93;18/09/2025
BBAS3;BBASI265;BBASU265;26,18;18/09/2025
BBAS3;BBASI267;BBASU267;26,43;18/09/2025
BBAS3;BBASI270;BBASU270;26,68;18/09/2025
BBAS3;BBASI272;BBASU272;26,93;18/09/2025
BBAS3;BBASI27;BBASU27;27,18;18/09/2025
BBAS3;BBASI277;BBASU277;27,43;18/09/2025
BBAS3;BBASI280;BBASU280;27,68;18/09/2025
BBAS3;BBASI282;BBASU282;27,93;18/09/2025
BBAS3;BBASI285;BBASU285;28,18;18/09/2025
BBAS3;BBASK200;BBASW200;18,61;18/11/2026
BBAS3;BBASK260;BBASW260;24,61;18/11/2026
BBAS3;BBASK375;BBASW375;36,11;18/11/2026
BBAS3;BBASL243;BBASX243;23,44;18/12/2025
BBAS3;BBASL300;BBASX300;27,94;18/12/2025
BBAS3;BBASL293;BBASX293;28,44;18/12/2025
BBAS3;BBASL30;BBASX30;28,94;18/12/2025
BBAS3;BBASL315;BBASX315;30,44;18/12/2025
BBAS3;BBASL365;BBASX365;35,44;18/12/2025
BBAS3;BBASB563;BBASN563;24,96;19/02/2026
BBAS3;BBASB26;BBASN26;25,46;19/02/2026
BBAS3;BBASB683;BBASN683;30,96;19/02/2026
BBAS3;BBASB738;BBASN738;33,71;19/02/2026
BBAS3;BBASC591;BBASO591;26,32;19/03/2026
BBAS3;BBASC630;BBASO630;28,57;19/03/2026
BBAS3;BBASC700;BBASO700;32,07;19/03/2026
BBAS3;BBASC720;BBASO720;32,82;19/03/2026
BBAS3;BBASC781;BBASO781;36,07;19/03/2026
BBAS3;BBASC810;BBASO810;37,57;19/03/2026
BBAS3;BBASH256;BBAST256;23,61;20/08/2026
BBAS3;BBASH260;BBAST260;24,36;20/08/2026
BBAS3;BBASH266;BBAST266;24,61;20/08/2026
BBAS3;BBASH276;BBAST276;26,61;20/08/2026
BBAS3;BBASH285;BBAST285;26,86;20/08/2026
BBAS3;BBASH287;BBAST287;27,11;20/08/2026
BBAS3;BBASH290;BBAST290;27,36;20/08/2026
BBAS3;BBASK235;BBASW235;22,67;20/11/2025
BBAS3;BBASK540;BBASW540;23,67;20/11/2025
BBAS3;BBASK290;BBASW290;28,17;20/11/2025
BBAS3;BBASK320;BBASW320;31,17;20/11/2025
BBAS3;BBASK710;BBASW710;32,17;20/11/2025
BBDC3;BBDCA10;BBDCM10;9,78;14/01/2027
BBDC3;BBDCE99;BBDCQ99;9,78;14/05/2026
BBDC3;BBDCH104;BBDCT104;10,34;14/08/2025
BBDC3;BBDCH108;BBDCT108;10,59;14/08/2025
BBDC3;BBDCH109;BBDCT109;10,84;14/08/2025
BBDC3;BBDCH113;BBDCT113;11,09;14/08/2025
